
2013-03-23 08:27:29 | 1.6657462209368E-5,139.77584553,691.05,0.052631578947368,0,121939.66666667,6.98 | Data gravity recorded
2013-03-23 08:28:36 | 1.2452827606698E-5,140.03172016,691.05,0.046153846153846,0,141089.33333333,7.45 | Data gravity recorded
2013-03-23 08:29:03 | 0.00032149658418438,138.80717945,691.05,0.14285714285714,0,46484,7.12 | Data gravity recorded
2013-03-23 08:30:59 | 1.9464957433759E-6,141.40643024,691.05,0.026315789473684,0,247524.33333333,6.81 | Data gravity recorded
2013-03-23 08:31:57 | 1.7101816760621E-5,139.78147602,691.05,0.053571428571429,0,120025.66666667,6.90 | Data gravity recorded
2013-03-23 08:32:27 | 0.00016550645827656,138.96708012,691.05,0.11111111111111,0,58213,7.25 | Data gravity recorded
2013-03-23 08:33:39 | 6.9631089247414E-5,140.17037678,691.05,0.085714285714286,0,77420.166666667,7.09 | Data gravity recorded
2013-03-23 08:36:15 | 2.284362192052E-5,142.62218189,691.05,0.058441558441558,0,112265.44444444,7.07 | Data gravity recorded
2013-03-23 08:38:43 | 8.6770465452739E-5,139.10295200,691.05,0.096774193548387,0,68959,6.66 | Data gravity recorded
2013-03-23 08:39:39 | 1.8107106859913E-5,139.76005268,691.05,0.055555555555556,0,117228.33333333,6.81 | Data gravity recorded
2013-03-23 08:40:37 | 5.411018784167E-5,139.38092518,691.05,0.078947368421053,0,81322.333333333,6.86 | Data gravity recorded
